playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
bernead01,2001,1,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,11.0,28.0,USA,CA,San Jose,,,,,,,Adam,Bernero,Adam Gino,205.0,76.0,R,R,2000-08-01,2006-09-30,berna001,bernead01
berroan01,2001,1,15,53,8,16,2,0,0,4.0,2.0,0.0,3,10.0,0.0,0.0,0.0,0.0,2.0,1978.0,1.0,27.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Angel,Berroa,Angel Maria,195.0,72.0,R,R,2001-09-18,2009-08-06,berra001,berroan01
betemwi01,2001,1,8,3,1,0,0,0,0,0.0,1.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,1981.0,11.0,2.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Wilson,Betemit,Wilson,220.0,74.0,B,R,2001-09-18,2013-09-12,betew001,betemwi01
bicheda01,2001,1,107,391,45,112,30,1,12,49.0,2.0,2.0,20,76.0,1.0,3.0,0.0,1.0,13.0,1963.0,11.0,18.0,USA,FL,West Palm Beach,,,,,,,Dante,Bichette,Alphonse Dante,215.0,75.0,R,R,1988-09-05,2001-10-06,bichd001,bicheda01
biddlro01,2001,1,30,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1976.0,5.0,21.0,USA,NV,Las Vegas,,,,,,,Rocky,Biddle,Lee Francis,230.0,75.0,R,R,2000-08-10,2004-09-06,biddr001,biddlro01
bierbni01,4002,3,17,6,3,4,1,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.0,0.0,0.0,1978.0,5.0,16.0,USA,CA,Tarzana,,,,,,,Nick,Bierbrodt,Nicholas Raymond,215.0,77.0,L,L,2001-06-07,2004-07-06,biern001,bierbni01
bigbila01,2001,1,47,131,15,30,6,0,2,11.0,4.0,1.0,17,42.0,1.0,0.0,1.0,0.0,2.0,1977.0,11.0,4.0,USA,IN,Hobart,,,,,,,Larry,Bigbie,Larry Robert,190.0,76.0,L,R,2001-06-23,2006-06-04,bigbl001,bigbila01
biggicr01,2001,1,155,617,118,180,35,3,20,70.0,7.0,4.0,66,100.0,4.0,28.0,0.0,6.0,11.0,1965.0,12.0,14.0,USA,NY,Smithtown,,,,,,,Craig,Biggio,Craig Alan,185.0,71.0,R,R,1988-06-26,2007-09-30,biggc001,biggicr01
blairwi01,2001,1,9,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1965.0,12.0,18.0,USA,KY,Paintsville,,,,,,,Willie,Blair,William Allen,185.0,73.0,R,R,1990-04-11,2001-07-26,blaiw001,blairwi01
blakeca01,4002,3,19,37,3,9,1,0,1,4.0,3.0,0.0,4,12.0,1.0,0.0,0.0,0.0,0.0,1973.0,8.0,23.0,USA,IA,Des Moines,,,,,,,Casey,Blake,William Casey,205.0,74.0,R,R,1999-08-14,2011-08-31,blakc001,blakeca01
blanche01,2001,1,104,314,33,66,18,3,6,31.0,3.0,1.0,34,72.0,6.0,2.0,5.0,2.0,10.0,1971.0,8.0,29.0,Venezuela,Distrito Federal,Caracas,,,,,,,Henry,Blanco,Henry Ramon,220.0,71.0,R,R,1997-07-25,2013-09-23,blanh001,blanche01
blankma01,2001,1,5,8,0,4,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1976.0,4.0,5.0,USA,TX,Texarkana,,,,,,,Matt,Blank,Clarence Matthew,200.0,74.0,L,L,2000-04-03,2001-06-21,blanm001,blankma01
blumge01,2001,1,148,453,57,107,25,0,9,50.0,9.0,5.0,43,94.0,8.0,10.0,3.0,5.0,12.0,1973.0,4.0,26.0,USA,CA,Redwood City,,,,,,,Geoff,Blum,Geoffrey Edward,220.0,75.0,B,R,1999-08-09,2012-07-17,blumg001,blumge01
bocachi01,2001,1,75,133,15,31,11,1,2,9.0,4.0,1.0,9,33.0,0.0,1.0,0.0,0.0,1.0,1976.0,3.0,4.0,P.R.,,Ponce,,,,,,,Hiram,Bocachica,Hiram Colon,195.0,71.0,R,R,2000-09-13,2007-07-17,bocah001,bocachi01
boehrbr01,4002,3,51,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1969.0,1.0,8.0,USA,MO,St. Louis,,,,,,,Brian,Boehringer,Brian Edward,180.0,74.0,B,R,1995-04-30,2004-06-01,boehb001,boehrbr01
bogarti01,2001,1,12,15,4,5,2,0,2,2.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1966.0,10.0,28.0,USA,IN,Indianapolis,,,,,,,Tim,Bogar,Timothy Paul,198.0,74.0,R,R,1993-04-21,2001-07-01,bogat001,bogarti01
bohanbr01,2001,1,21,31,3,10,4,0,0,3.0,0.0,0.0,1,7.0,0.0,0.0,1.0,0.0,1.0,1968.0,8.0,1.0,USA,TX,Denton,,,,,,,Brian,Bohanon,Brian Edward,210.0,74.0,L,L,1990-04-10,2001-08-17,bohab001,bohanbr01
bondsba01,2001,1,153,476,129,156,32,2,73,137.0,13.0,3.0,177,93.0,35.0,9.0,0.0,2.0,5.0,1964.0,7.0,24.0,USA,CA,Riverside,,,,,,,Barry,Bonds,Barry Lamar,185.0,73.0,L,L,1986-05-30,2007-09-26,bondb001,bondsba01
bonesri01,2001,1,61,2,0,1,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1969.0,4.0,7.0,P.R.,,Salinas,,,,,,,Ricky,Bones,Ricardo Ricky,200.0,70.0,R,R,1991-08-11,2001-10-05,boner001,bonesri01
bonilbo01,2001,1,93,174,17,37,7,0,5,21.0,1.0,1.0,23,53.0,3.0,1.0,0.0,0.0,4.0,1963.0,2.0,23.0,USA,NY,Bronx,,,,,,,Bobby,Bonilla,Roberto Martin Antonio,210.0,75.0,B,R,1986-04-09,2001-10-07,bonib001,bonilbo01
booneaa01,2001,1,103,381,54,112,26,2,14,62.0,6.0,3.0,29,71.0,1.0,8.0,3.0,6.0,9.0,1973.0,3.0,9.0,USA,CA,La Mesa,,,,,,,Aaron,Boone,Aaron John,190.0,74.0,R,R,1997-06-20,2009-10-04,boona001,booneaa01
boonebr01,2001,1,158,623,118,206,37,3,37,141.0,5.0,5.0,40,110.0,5.0,9.0,5.0,13.0,11.0,1969.0,4.0,6.0,USA,CA,El Cajon,,,,,,,Bret,Boone,Bret Robert,180.0,70.0,R,R,1992-08-19,2005-07-30,boonb002,boonebr01
borbope02,2001,1,71,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,11.0,15.0,D.R.,Valverde,Mao,,,,,,,Pedro,Borbon,Pedro Felix,205.0,73.0,R,L,1992-10-02,2003-08-15,borbp001,borbope02
bordepa01,2001,1,5,6,1,3,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1963.0,5.0,14.0,USA,OH,Columbus,,,,,,,Pat,Borders,Patrick Lance,190.0,74.0,R,R,1988-04-06,2005-07-27,bordp001,bordepa01
bordimi01,2001,1,58,229,32,57,13,0,7,30.0,9.0,3.0,17,36.0,1.0,6.0,2.0,3.0,4.0,1965.0,7.0,21.0,USA,MI,Marquette,,,,,,,Mike,Bordick,Michael Todd,170.0,71.0,R,R,1990-04-11,2003-09-28,bordm001,bordimi01
borkoda01,2001,1,15,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,2.0,7.0,USA,MI,Detroit,,,,,,,Dave,Borkowski,David Richard,200.0,73.0,R,R,1999-07-17,2008-09-27,borkd001,borkoda01
borlato02,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,5.0,29.0,USA,LA,Ruston,,,,,,,Toby,Borland,Toby Shawn,186.0,78.0,R,R,1994-05-27,2004-06-24,borlt001,borlato02
borowjo01,2001,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,5.0,4.0,USA,NJ,Bayonne,,,,,,,Joe,Borowski,Joseph Thomas,225.0,74.0,R,R,1995-07-09,2008-07-01,boroj001,borowjo01
bottari01,2001,1,66,3,1,1,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,8.0,26.0,USA,CT,New Britain,,,,,,,Ricky,Bottalico,Ricky Paul,200.0,73.0,L,R,1994-07-29,2005-07-22,bottr001,bottari01
botteke01,2001,1,13,14,0,2,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,1968.0,11.0,14.0,USA,OR,Portland,,,,,,,Kent,Bottenfield,Kent Dennis,225.0,75.0,R,R,1992-07-06,2001-06-09,bottk001,botteke01
bowlebr01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,8.0,18.0,USA,CA,Harbor City,,,,,,,Brian,Bowles,Brian Christopher,220.0,77.0,R,R,2001-06-27,2003-09-08,bowlb001,bowlebr01
bradfch01,2001,1,35,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,9.0,14.0,USA,MS,Jackson,,,,,,,Chad,Bradford,Chadwick Lee,205.0,77.0,R,R,1998-08-01,2009-09-23,bradc001,bradfch01
bradlmi01,4002,3,77,238,22,53,17,3,1,19.0,8.0,5.0,21,65.0,0.0,1.0,2.0,0.0,7.0,1978.0,4.0,15.0,USA,CA,Harbor City,,,,,,,Milton,Bradley,Milton Obelle,215.0,72.0,B,R,2000-07-19,2011-05-08,bradm001,bradlmi01
braggda01,4002,3,23,61,5,16,7,0,0,5.0,3.0,2.0,4,24.0,0.0,1.0,1.0,0.0,0.0,1969.0,9.0,7.0,USA,CT,Waterbury,,,,,,,Darren,Bragg,Darren William,180.0,69.0,L,R,1994-04-12,2004-10-03,bragd001,braggda01
bransje01,2001,1,13,21,3,6,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,1967.0,1.0,26.0,USA,MS,Waynesboro,,,,,,,Jeff,Branson,Jeffery Glenn,180.0,72.0,L,R,1992-04-12,2001-10-06,branj002,bransje01
brantje01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,9.0,5.0,USA,AL,Florence,,,,,,,Jeff,Brantley,Jeffrey Hoke,180.0,71.0,R,R,1988-08-05,2001-05-23,branj001,brantje01
branyru01,2001,1,113,315,48,73,16,2,20,54.0,1.0,1.0,38,132.0,1.0,3.0,0.0,5.0,2.0,1975.0,12.0,19.0,USA,GA,Warner Robins,,,,,,,Russell,Branyan,Russell Oles,235.0,76.0,L,R,1998-09-26,2011-09-26,branr001,branyru01
breale01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,10.0,12.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Leslie,Brea,Lesli Guillermo,170.0,70.0,R,R,2000-08-13,2001-06-16,breal001,breale01
brockch01,2001,1,24,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,2.0,5.0,USA,FL,Orlando,,,,,,,Chris,Brock,Terrence Christopher,175.0,72.0,R,R,1997-06-11,2002-09-28,brocc001,brockch01
brognri01,2001,1,72,206,15,51,9,0,3,21.0,3.0,1.0,14,46.0,1.0,1.0,1.0,1.0,9.0,1970.0,4.0,18.0,USA,MA,Turners Falls,,,,,,,Rico,Brogna,Rico Joseph,205.0,74.0,L,L,1992-08-08,2001-07-16,brogr001,brognri01
brohatr01,2001,1,59,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,1.0,14.0,USA,MD,Cambridge,,,,,,,Troy,Brohawn,Michael Troy,190.0,73.0,L,L,2001-04-14,2003-05-12,broht001,brohatr01
brosisc01,2001,1,120,428,57,123,25,2,13,49.0,3.0,1.0,34,83.0,2.0,5.0,6.0,5.0,10.0,1966.0,8.0,15.0,USA,OR,Hillsboro,,,,,,,Scott,Brosius,Scott David,200.0,73.0,R,R,1991-08-07,2001-10-06,bross001,brosisc01
broweji01,2001,1,48,26,6,8,1,0,0,3.0,0.0,0.0,0,8.0,0.0,0.0,2.0,0.0,0.0,1972.0,12.0,29.0,USA,MN,Edina,,,,,,,Jim,Brower,James Robert,205.0,74.0,R,R,1999-09-05,2007-08-14,browj003,broweji01
brownad01,2001,1,8,31,3,6,0,0,1,2.0,2.0,1.0,3,3.0,0.0,0.0,0.0,0.0,1.0,1974.0,2.0,7.0,USA,MS,McComb,,,,,,,Adrian,Brown,Adrian Demond,175.0,72.0,B,R,1997-05-16,2006-05-23,browa001,brownad01
brownde02,2001,1,106,380,39,93,19,0,7,40.0,5.0,3.0,22,81.0,4.0,1.0,1.0,2.0,12.0,1978.0,3.0,27.0,USA,NY,Bronx,,,,,,,Dee,Brown,Dermal Bram,235.0,72.0,L,R,1998-09-14,2007-09-18,browd002,brownde02
brownem01,4002,3,74,137,21,26,4,1,3,13.0,12.0,4.0,16,49.0,1.0,2.0,0.0,0.0,2.0,1974.0,12.0,29.0,USA,IL,Chicago,,,,,,,Emil,Brown,Emil Quincy,195.0,74.0,R,R,1997-04-03,2009-06-06,browe001,brownem01
brownke01,2001,1,20,36,2,3,0,0,1,2.0,0.0,0.0,0,12.0,0.0,3.0,2.0,0.0,0.0,1965.0,3.0,14.0,USA,GA,Milledgeville,,,,,,,Kevin,Brown,James Kevin,195.0,76.0,R,R,1986-09-30,2005-07-23,browk001,brownke01
brownke04,2001,1,17,43,7,9,0,1,4,12.0,0.0,0.0,2,18.0,0.0,1.0,0.0,0.0,1.0,1973.0,4.0,21.0,USA,IN,Valparaiso,,,,,,,Kevin,Brown,Kevin Lee,200.0,74.0,R,R,1996-09-12,2002-09-22,browk004,brownke04
brownro01,2001,1,39,83,13,22,6,1,4,22.0,0.0,0.0,7,12.0,0.0,1.0,0.0,1.0,3.0,1975.0,8.0,3.0,USA,MS,Vicksburg,,,,,,,Roosevelt,Brown,Roosevelt Lawayne,195.0,71.0,L,R,1999-05-18,2002-09-29,browr001,brownro02
brumbcl01,4002,3,21,46,6,10,2,0,1,4.0,0.0,1.0,3,14.0,0.0,0.0,0.0,0.0,3.0,1974.0,4.0,21.0,USA,DE,Wilmington,,,,,,,Cliff,Brumbaugh,Clifford Michael,205.0,74.0,R,R,2001-05-30,2001-07-24,brumc001,brumbcl01
buchabr01,2001,1,69,197,28,54,12,0,10,32.0,1.0,1.0,19,58.0,0.0,2.0,0.0,1.0,2.0,1973.0,7.0,21.0,USA,FL,Miami,,,,,,,Brian,Buchanan,Brian James,230.0,76.0,R,R,2000-05-19,2004-08-29,buchb002,buchabr01
buddimi01,2001,1,31,4,1,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,1970.0,12.0,12.0,USA,OH,Berea,,,,,,,Mike,Buddie,Michael Joseph,210.0,75.0,R,R,1998-04-06,2002-05-26,buddm001,buddimi01
buehrma01,2001,1,32,3,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1979.0,3.0,23.0,USA,MO,St. Charles,,,,,,,Mark,Buehrle,Mark Alan,240.0,74.0,L,L,2000-07-16,2015-10-04,buehm001,buehrma01
buforda01,2001,1,35,85,11,15,2,0,3,8.0,0.0,0.0,4,23.0,0.0,0.0,0.0,0.0,3.0,1970.0,6.0,12.0,USA,MD,Baltimore,,,,,,,Damon,Buford,Damon Jackson,170.0,70.0,R,R,1993-05-04,2001-05-15,bufod001,buforda01
buhneja01,2001,1,19,45,4,10,2,0,2,5.0,0.0,0.0,8,9.0,0.0,0.0,0.0,0.0,3.0,1964.0,8.0,13.0,USA,KY,Louisville,,,,,,,Jay,Buhner,Jay Campbell,220.0,75.0,R,R,1987-09-11,2001-10-07,buhnj001,buhneja01
burbada01,2001,1,32,2,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0,1966.0,7.0,7.0,USA,OH,Dayton,,,,,,,Dave,Burba,David Allen,220.0,76.0,R,R,1990-09-08,2004-09-19,burbd001,burbada01
burkeja02,2001,1,9,5,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1971.0,9.0,24.0,USA,OR,Roseburg,,,,,,,Jamie,Burke,James Eugene,195.0,72.0,R,R,2001-05-09,2010-06-06,burkj003,burkeja02
burkejo03,2001,1,34,65,2,6,0,0,0,1.0,0.0,0.0,3,29.0,0.0,0.0,7.0,0.0,5.0,1964.0,11.0,28.0,USA,PA,New Brighton,,,,,,,John,Burkett,John David,175.0,74.0,R,R,1987-09-15,2003-09-26,burkj001,burkejo03
burkhmo01,2001,1,11,33,3,6,1,0,1,4.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,1.0,1972.0,1.0,29.0,USA,MO,St. Louis,,,,,,,Morgan,Burkhart,Morgan,225.0,71.0,B,L,2000-06-27,2003-07-02,burkm001,burkhmo01
burksel01,2001,1,124,439,83,123,29,1,28,74.0,5.0,1.0,62,85.0,2.0,5.0,0.0,9.0,16.0,1964.0,9.0,11.0,USA,MS,Vicksburg,,,,,,,Ellis,Burks,Ellis Rena,175.0,74.0,R,R,1987-04-30,2004-10-02,burke001,burksel01
burneaj01,2001,1,27,50,0,4,1,0,0,0.0,0.0,0.0,1,27.0,0.0,1.0,7.0,0.0,0.0,1977.0,1.0,3.0,USA,AR,North Little Rock,,,,,,,A. J.,Burnett,Allan James,230.0,76.0,R,R,1999-08-17,2015-10-03,burna001,burnea.01
burnije01,2001,1,154,562,104,141,32,4,34,100.0,0.0,4.0,80,150.0,9.0,5.0,0.0,4.0,8.0,1969.0,4.0,15.0,USA,CA,Westminster,,,,,,,Jeromy,Burnitz,Jeromy Neal,190.0,72.0,L,R,1993-06-21,2006-09-27,burnj001,burnije01
burrepa01,2001,1,155,539,70,139,29,2,27,89.0,2.0,1.0,70,162.0,7.0,5.0,0.0,4.0,12.0,1976.0,10.0,10.0,USA,AR,Eureka Springs,,,,,,,Pat,Burrell,Patrick Brian,235.0,76.0,R,R,2000-05-24,2011-09-28,burrp001,burrepa01
bushho01,2001,1,78,271,32,83,11,1,3,27.0,13.0,4.0,8,50.0,1.0,6.0,2.0,4.0,2.0,1972.0,11.0,12.0,USA,IL,East St. Louis,,,,,,,Homer,Bush,Homer Giles,180.0,70.0,R,R,1997-08-16,2004-06-08,bushh001,bushho01
butlebr02,2001,1,53,119,17,29,7,1,1,14.0,1.0,1.0,7,7.0,0.0,1.0,2.0,2.0,4.0,1978.0,2.0,11.0,USA,NC,Laurinburg,,,,,,,Brent,Butler,Justin Brent,180.0,72.0,R,R,2001-07-04,2003-06-19,butlb002,butlebr02
byrdpa01,4002,3,20,6,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,1970.0,12.0,3.0,USA,KY,Louisville,,,,,,,Paul,Byrd,Paul Gregory,185.0,73.0,R,R,1995-07-28,2009-10-03,byrdp001,byrdpa01
byrneer01,2001,1,19,38,9,9,1,0,3,5.0,1.0,0.0,4,6.0,0.0,1.0,0.0,0.0,0.0,1976.0,2.0,16.0,USA,CA,Redwood City,,,,,,,Eric,Byrnes,Eric James,200.0,74.0,R,R,2000-08-22,2010-05-02,byrne001,byrneer01
cabrejo01,2001,1,55,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1972.0,3.0,24.0,D.R.,Santiago,La Delgada,,,,,,,Jose,Cabrera,Jose Alberto,205.0,72.0,R,R,1997-07-15,2002-09-25,cabrj001,cabrejo01
cabrejo02,2001,1,141,287,50,75,16,3,1,38.0,10.0,4.0,16,41.0,0.0,6.0,1.0,2.0,4.0,1972.0,12.0,8.0,Colombia,Bolivar,Cartagena,,,,,,,Jolbert,Cabrera,Jolbert Alexis,205.0,74.0,R,R,1998-04-12,2008-09-28,cabrj002,cabrejo02
cabreor01,2001,1,162,626,64,173,41,6,14,96.0,19.0,7.0,43,54.0,5.0,4.0,4.0,7.0,15.0,1974.0,11.0,2.0,Colombia,Bolivar,Cartagena,,,,,,,Orlando,Cabrera,Orlando Luis,195.0,70.0,R,R,1997-09-03,2011-09-23,cabro001,cabreor01
cairomi01,4002,3,93,156,25,46,8,1,3,16.0,2.0,1.0,18,23.0,1.0,0.0,7.0,1.0,4.0,1974.0,5.0,4.0,Venezuela,Anzoategui,Anaco,,,,,,,Miguel,Cairo,Miguel Jesus,225.0,73.0,R,R,1996-04-17,2012-10-03,cairm001,cairomi01
callami01,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,5.0,13.0,USA,TN,Memphis,,,,,,,Mickey,Callaway,Michael Christopher,190.0,74.0,R,R,1999-06-12,2004-08-21,callm001,callami01
camermi01,2001,1,150,540,99,144,30,5,25,110.0,34.0,5.0,69,155.0,3.0,10.0,1.0,13.0,13.0,1973.0,1.0,8.0,USA,GA,La Grange,,,,,,,Mike,Cameron,Michael Terrance,210.0,74.0,R,R,1995-08-27,2011-09-12,camem001,camermi01
caminke01,4002,3,118,356,36,81,17,1,15,41.0,0.0,1.0,43,85.0,3.0,2.0,0.0,3.0,7.0,1963.0,4.0,21.0,USA,CA,Hanford,2004.0,10.0,10.0,USA,NY,Bronx,Ken,Caminiti,Kenneth Gene,200.0,72.0,B,R,1987-07-16,2001-10-07,camik001,caminke01
cansejo01,2001,1,76,256,46,66,8,0,16,49.0,2.0,1.0,45,75.0,1.0,1.0,0.0,4.0,4.0,1964.0,7.0,2.0,Cuba,La Habana,La Habana,,,,,,,Jose,Canseco,Jose,240.0,76.0,R,R,1985-09-02,2001-10-06,cansj001,cansejo01
cardoja01,2001,1,46,96,10,25,8,0,1,10.0,0.0,1.0,2,12.0,0.0,1.0,2.0,1.0,2.0,1975.0,9.0,15.0,P.R.,,Santurce,,,,,,,Javier,Cardona,Javier Peterson,185.0,73.0,R,R,2000-05-31,2002-05-14,cardj001,cardoja01
carpech01,2001,1,34,6,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,1975.0,4.0,27.0,USA,NH,Exeter,,,,,,,Chris,Carpenter,Christopher John,230.0,78.0,R,R,1997-05-12,2012-10-02,carpc002,carpech01
carragi01,2001,1,47,12,1,3,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1968.0,3.0,4.0,Venezuela,Anzoategui,El Tigre,,,,,,,Giovanni,Carrara,Giovanni,225.0,74.0,R,R,1995-07-29,2006-09-23,carrg001,carragi01
carrahe01,2001,1,56,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,10.0,22.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Hector,Carrasco,Hector,235.0,74.0,R,R,1994-04-04,2007-06-30,carrh001,carrahe01
casanra01,2001,1,71,192,21,50,10,0,11,33.0,0.0,0.0,12,29.0,2.0,1.0,0.0,3.0,3.0,1972.0,8.0,23.0,P.R.,,Humacao,,,,,,,Raul,Casanova,Raul,200.0,72.0,B,R,1996-05-24,2008-06-08,casar001,casanra01
caseyse01,2001,1,145,533,69,165,40,0,13,89.0,3.0,1.0,43,63.0,8.0,9.0,0.0,3.0,16.0,1974.0,7.0,2.0,USA,NJ,Willingboro,,,,,,,Sean,Casey,Sean Thomas,215.0,76.0,L,R,1997-09-12,2008-09-28,cases001,caseyse01
castial01,2001,1,66,131,9,26,4,0,1,4.0,1.0,1.0,7,30.0,0.0,3.0,5.0,0.0,2.0,1970.0,2.0,10.0,D.R.,San Juan,San Juan de la Maguana,,,,,,,Alberto,Castillo,Alberto Terrero,184.0,72.0,R,R,1995-05-28,2007-06-21,casta001,castial01
castica02,2001,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,4.0,21.0,USA,MA,Boston,,,,,,,Carlos,Castillo,Carlos,240.0,74.0,R,R,1997-04-02,2001-07-22,castc002,castica02
castifr01,2001,1,26,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1969.0,4.0,1.0,USA,TX,El Paso,2013.0,7.0,28.0,USA,AZ,Bartlett Lake,Frank,Castillo,Frank Anthony,180.0,73.0,R,R,1991-06-27,2005-05-26,castf001,castifr01
castilu01,2001,1,134,537,76,141,16,10,2,45.0,33.0,16.0,67,90.0,0.0,1.0,4.0,3.0,6.0,1975.0,9.0,12.0,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Luis,Castillo,Luis Antonio,145.0,71.0,B,R,1996-08-08,2010-10-03,castl001,castilu01
castivi02,4002,3,146,538,69,140,34,1,25,91.0,1.0,4.0,35,108.0,3.0,4.0,0.0,4.0,22.0,1967.0,7.0,4.0,Mexico,Oaxaca,Oaxaca,,,,,,,Vinny,Castilla,Vinicio,175.0,73.0,R,R,1991-09-01,2006-09-28,castv001,castivi02
castrju01,2001,1,96,242,27,54,10,0,3,13.0,0.0,0.0,13,50.0,2.0,0.0,4.0,2.0,9.0,1972.0,6.0,20.0,Mexico,Sinaloa,Los Mochis,,,,,,,Juan,Castro,Juan Gabriel,190.0,71.0,R,R,1995-09-02,2011-06-04,castj004,castrju01
castrra01,2001,1,7,11,0,2,0,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1976.0,3.0,1.0,P.R.,,Vega Baja,,,,,,,Ramon,Castro,Ramon Abraham,240.0,75.0,R,R,1999-08-27,2011-07-09,castr002,castrra01
catalfr01,2001,1,133,463,77,153,31,5,11,54.0,15.0,5.0,39,55.0,3.0,8.0,1.0,1.0,5.0,1974.0,4.0,27.0,USA,NY,Smithtown,,,,,,,Frank,Catalanotto,Frank John,170.0,72.0,L,R,1997-09-03,2010-05-10,cataf001,catalfr01
cedenro01,2001,1,131,523,79,153,14,11,6,48.0,55.0,15.0,36,83.0,1.0,2.0,6.0,5.0,5.0,1974.0,8.0,16.0,Venezuela,Carabobo,Valencia,,,,,,,Roger,Cedeno,Roger Leandro,165.0,73.0,B,R,1995-06-20,2005-06-05,ceder001,cedenro01
chacosh01,2001,1,27,47,2,2,0,0,0,1.0,0.0,0.0,0,22.0,0.0,1.0,7.0,0.0,1.0,1977.0,12.0,23.0,USA,AK,Anchorage,,,,,,,Shawn,Chacon,Shawn Anthony,212.0,75.0,R,R,2001-04-29,2008-06-19,chacs001,chacosh01
charlno01,2001,1,44,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0,1.0,6.0,USA,LA,Fort Polk,,,,,,,Norm,Charlton,Norman Wood,195.0,75.0,B,L,1988-08-19,2001-10-07,charn001,charlno01
chaveen01,2001,1,29,77,4,16,2,0,0,5.0,0.0,2.0,3,8.0,0.0,0.0,0.0,0.0,3.0,1978.0,2.0,7.0,Venezuela,Carabobo,Valencia,,,,,,,Endy,Chavez,Endy de Jesus,170.0,71.0,L,L,2001-05-29,2014-09-27,chave002,chaveen01
