playerID,yearID_x,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID_y,teamID,lgID,salary
johnsma02,2001,1,61,173,21,43,6,1,5,18.0,2.0,1.0,23,31.0,1.0,2.0,10.0,3.0,5.0,1975.0,9.0,12.0,USA,CO,Wheat Ridge,,,,,,,Mark,Johnson,Mark Landon,185.0,72.0,L,R,1998-09-14,2008-09-27,johnm003,johnsma02,2002,CHA,AL,320000
johnsni01,2001,1,23,67,6,13,2,0,2,8.0,0.0,0.0,7,15.0,0.0,4.0,0.0,0.0,3.0,1978.0,9.0,19.0,USA,CA,Sacramento,,,,,,,Nick,Johnson,Nicholas Robert,235.0,75.0,L,L,2001-08-21,2012-06-27,johnn001,johnsni01,2002,NYA,AL,220650
johnsra05,2001,1,35,80,2,8,0,0,0,2.0,0.0,0.0,3,38.0,0.0,1.0,7.0,0.0,3.0,1963.0,9.0,10.0,USA,CA,Walnut Creek,,,,,,,Randy,Johnson,Randall David,225.0,82.0,R,L,1988-09-15,2009-10-04,johnr005,johnsra05,2002,ARI,NL,13350000
johnsru01,2001,1,85,248,32,73,19,2,4,33.0,2.0,2.0,34,57.0,0.0,1.0,4.0,1.0,2.0,1973.0,2.0,22.0,USA,LA,Baton Rouge,,,,,,,Russ,Johnson,William Russell,185.0,70.0,R,R,1997-04-08,2005-07-15,johnr006,johnsru01,2002,TBA,AL,575000
jonesan01,2001,1,161,625,104,157,25,2,34,104.0,11.0,4.0,56,142.0,3.0,3.0,0.0,9.0,10.0,1977.0,4.0,23.0,Curacao,,Willemstad,,,,,,,Andruw,Jones,Andruw Rudolf,225.0,73.0,R,R,1996-08-15,2012-10-03,jonea002,jonesan01,2002,ATL,NL,10000000
jonesbo03,2001,1,33,57,5,8,2,0,0,1.0,0.0,0.0,3,18.0,0.0,0.0,2.0,0.0,1.0,1970.0,2.0,10.0,USA,CA,Fresno,,,,,,,Bobby,Jones,Robert Joseph,210.0,76.0,R,R,1993-08-14,2002-09-02,joneb003,jonesbo03,2002,SDN,NL,4000000
jonesch06,2001,1,159,572,113,189,33,5,38,102.0,9.0,10.0,98,82.0,20.0,2.0,0.0,5.0,13.0,1972.0,4.0,24.0,USA,FL,DeLand,,,,,,,Chipper,Jones,Larry Wayne,210.0,76.0,B,R,1993-09-11,2012-10-03,jonec004,jonesch06,2002,ATL,NL,11333333
jonesja04,2001,1,149,475,57,131,25,0,14,49.0,12.0,9.0,39,92.0,2.0,3.0,2.0,0.0,10.0,1975.0,4.0,25.0,USA,CA,San Diego,,,,,,,Jacque,Jones,Jacque Dewayne,175.0,70.0,L,L,1999-06-09,2008-06-10,jonej003,jonesja05,2002,MIN,AL,312500
jonesto02,4002,3,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,4.0,24.0,USA,GA,Marietta,,,,,,,Todd,Jones,Todd Barton Givin,200.0,75.0,L,R,1993-07-07,2008-08-15,jonet003,jonesto02,2002,COL,NL,1000000
jordabr01,2001,1,148,560,82,165,32,3,25,97.0,3.0,2.0,31,88.0,3.0,6.0,0.0,8.0,18.0,1967.0,3.0,29.0,USA,MD,Baltimore,,,,,,,Brian,Jordan,Brian O'Neal,205.0,73.0,R,R,1992-04-08,2006-09-30,jordb001,jordabr01,2002,LAN,NL,6600000
juliojo01,2001,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,3.0,3.0,Venezuela,Distrito Federal,Caracas,,,,,,,Jorge,Julio,Jorge Dandys,190.0,73.0,R,R,2001-04-26,2009-06-01,julij001,juliojo01,2002,BAL,AL,216000
justida01,2001,1,111,381,58,92,16,1,18,51.0,1.0,2.0,54,83.0,5.0,0.0,0.0,4.0,6.0,1966.0,4.0,14.0,USA,OH,Cincinnati,,,,,,,David,Justice,David Christopher,195.0,75.0,L,L,1989-05-24,2002-09-29,justd001,justida01,2002,OAK,AL,7000000
kaplega01,2001,1,134,483,77,129,29,1,17,72.0,23.0,6.0,61,70.0,2.0,3.0,2.0,7.0,10.0,1975.0,7.0,31.0,USA,CA,Hollywood,,,,,,,Gabe,Kapler,Gabriel Stefan,190.0,74.0,R,R,1998-09-20,2010-08-14,kaplg001,kaplega01,2002,TEX,AL,1850000
karroer01,2001,1,121,438,42,103,22,0,15,63.0,3.0,1.0,41,101.0,2.0,3.0,0.0,3.0,15.0,1967.0,11.0,4.0,USA,NJ,Hackensack,,,,,,,Eric,Karros,Eric Peter,205.0,76.0,R,R,1991-09-01,2004-07-21,karre001,karroer01,2002,LAN,NL,6875000
karsast01,4002,3,74,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1972.0,3.0,24.0,USA,NY,Flushing,,,,,,,Steve,Karsay,Stefan Andrew,210.0,75.0,R,R,1993-08-17,2006-06-17,karss001,karsast01,2002,NYA,AL,4000000
keislra01,2001,1,10,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,2.0,24.0,USA,TX,Richardson,,,,,,,Randy,Keisler,Randy Dean,200.0,75.0,L,L,2000-09-10,2007-07-27,keisr001,keislra01,2002,NYA,AL,211400
kendaja01,2001,1,157,606,84,161,22,2,10,53.0,13.0,14.0,44,48.0,4.0,20.0,0.0,2.0,18.0,1974.0,6.0,26.0,USA,CA,San Diego,,,,,,,Jason,Kendall,Jason Daniel,181.0,72.0,R,R,1996-04-01,2010-08-30,kendj001,kendaja01,2002,PIT,NL,6571429
kennead01,2001,1,137,478,48,129,25,3,6,40.0,12.0,7.0,27,71.0,3.0,11.0,7.0,9.0,7.0,1976.0,1.0,10.0,USA,CA,Riverside,,,,,,,Adam,Kennedy,Adam Thomas,195.0,71.0,L,R,1999-08-21,2012-09-07,kenna001,kennead01,2002,ANA,AL,375000
kennejo04,2001,1,20,4,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1979.0,5.0,24.0,USA,CA,La Mesa,2007.0,11.0,23.0,USA,FL,Brandon,Joe,Kennedy,Joseph Darley,227.0,76.0,R,L,2001-06-06,2007-09-29,kennj001,kennejo04,2002,TBA,AL,225000
kentje01,2001,1,159,607,84,181,49,6,22,106.0,7.0,6.0,65,96.0,4.0,11.0,0.0,13.0,11.0,1968.0,3.0,7.0,USA,CA,Bellflower,,,,,,,Jeff,Kent,Jeffrey Franklin,185.0,73.0,R,R,1992-04-12,2008-09-27,kentj001,kentje01,2002,SFN,NL,6000000
kileda01,2001,1,34,71,5,9,4,0,1,4.0,0.0,0.0,5,33.0,0.0,0.0,5.0,0.0,0.0,1968.0,12.0,2.0,USA,CA,Garden Grove,2002.0,6.0,22.0,USA,IL,Chicago,Darryl,Kile,Darryl Andrew,185.0,77.0,R,R,1991-04-08,2002-06-18,kiled001,kileda01,2002,SLN,NL,7166667
kimby01,2001,1,78,6,0,1,0,0,0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,19.0,South Korea,Gwangju,Gwangju,,,,,,,Byung-Hyun,Kim,Byung-Hyun,176.0,71.0,R,R,1999-05-29,2007-09-28,kim-b001,kimby01,2002,ARI,NL,762500
kingra01,2001,1,82,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1974.0,1.0,15.0,USA,IL,Chicago,,,,,,,Ray,King,Raymond Keith,225.0,73.0,L,L,1999-05-21,2008-04-23,kingr001,kingra01,2002,MIL,NL,300000
kleskry01,2001,1,146,538,105,154,34,6,30,113.0,23.0,4.0,88,89.0,7.0,3.0,0.0,9.0,16.0,1971.0,6.0,12.0,USA,CA,Westminster,,,,,,,Ryan,Klesko,Ryan Anthony,220.0,75.0,L,L,1992-09-12,2007-09-25,klesr001,kleskry01,2002,SDN,NL,6000000
klinest02,2001,1,89,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1972.0,8.0,22.0,USA,PA,Sunbury,,,,,,,Steve,Kline,Steven James,200.0,74.0,B,L,1997-04-02,2007-09-25,klins002,klinest02,2002,SLN,NL,1200000
knoblch01,2001,1,137,521,66,130,20,3,9,44.0,38.0,9.0,58,73.0,1.0,14.0,5.0,2.0,10.0,1968.0,7.0,7.0,USA,TX,Houston,,,,,,,Chuck,Knoblauch,Edward Charles,175.0,69.0,R,R,1991-04-09,2002-09-27,knobc001,knoblch01,2002,KCA,AL,2000000
knottga01,2001,1,2,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,2.0,12.0,USA,AL,Decatur,,,,,,,Gary,Knotts,Gary Everett,235.0,76.0,R,R,2001-07-28,2004-10-02,knotg001,knottga01,2002,FLO,NL,200000
kochbi01,2001,1,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,12.0,14.0,USA,NY,Rockville Centre,,,,,,,Billy,Koch,William Christopher,218.0,75.0,R,R,1999-05-05,2004-08-26,kochb001,kochbi01,2002,OAK,AL,2433333
kolbda01,2001,1,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,3.0,29.0,USA,IL,Sterling,,,,,,,Danny,Kolb,Daniel Lee,185.0,76.0,R,R,1999-06-04,2007-06-20,kolbd001,kolbda01,2002,TEX,AL,260000
konerpa01,2001,1,156,582,92,164,35,0,32,99.0,1.0,0.0,54,89.0,6.0,9.0,0.0,5.0,17.0,1976.0,3.0,5.0,USA,RI,Providence,,,,,,,Paul,Konerko,Paul Henry,220.0,74.0,R,R,1997-09-08,2014-09-28,konep001,konerpa01,2002,CHA,AL,3800000
koskico01,2001,1,153,562,100,155,37,2,26,103.0,27.0,6.0,68,118.0,9.0,12.0,0.0,7.0,16.0,1973.0,6.0,28.0,CAN,MB,Anola,,,,,,,Corey,Koskie,Cordel Leonard,215.0,75.0,L,R,1998-09-09,2006-07-05,koskc001,koskico01,2002,MIN,AL,2150000
kotsama01,2001,1,119,406,67,118,29,1,10,58.0,13.0,5.0,48,58.0,1.0,2.0,1.0,3.0,11.0,1975.0,12.0,2.0,USA,CA,Whittier,,,,,,,Mark,Kotsay,Mark Steven,220.0,72.0,L,L,1997-07-11,2013-09-29,kotsm001,kotsama01,2002,SDN,NL,3050000
kreutch01,2001,1,73,191,21,41,11,1,6,17.0,0.0,0.0,41,52.0,2.0,1.0,0.0,1.0,5.0,1964.0,8.0,26.0,USA,CA,Greenbrae,,,,,,,Chad,Kreuter,Chadden Michael,190.0,74.0,B,R,1988-09-14,2003-04-27,kreuc001,kreutch01,2002,LAN,NL,1100000
lampkto01,2001,1,79,204,28,46,10,0,5,22.0,1.0,0.0,18,41.0,1.0,7.0,1.0,1.0,4.0,1964.0,3.0,4.0,USA,OH,Cincinnati,,,,,,,Tom,Lampkin,Thomas Michael,180.0,71.0,L,R,1988-09-10,2002-09-28,lampt001,lampkto01,2002,SDN,NL,1250000
lankfra01,4002,3,131,389,58,98,28,4,19,58.0,10.0,2.0,62,145.0,9.0,4.0,1.0,3.0,6.0,1967.0,6.0,5.0,USA,CA,Los Angeles,,,,,,,Ray,Lankford,Raymond Lewis,180.0,71.0,L,L,1990-08-21,2004-10-03,lankr001,lankfra01,2002,SDN,NL,8100000
larkiba01,2001,1,45,156,29,40,12,0,2,17.0,3.0,2.0,27,25.0,2.0,2.0,0.0,0.0,2.0,1964.0,4.0,28.0,USA,OH,Cincinnati,,,,,,,Barry,Larkin,Barry Louis,185.0,72.0,R,R,1986-08-13,2004-10-03,larkb001,larkiba01,2002,CIN,NL,9000000
larueja01,2001,1,121,364,39,86,21,2,12,43.0,3.0,3.0,27,106.0,4.0,9.0,1.0,2.0,11.0,1974.0,3.0,19.0,USA,TX,Houston,,,,,,,Jason,LaRue,Michael Jason,200.0,71.0,R,R,1999-06-15,2010-08-03,laruj001,larueja01,2002,CIN,NL,305000
lawrebr02,2001,1,27,26,0,3,2,0,0,3.0,0.0,0.0,0,7.0,0.0,0.0,2.0,1.0,0.0,1976.0,5.0,14.0,USA,CO,Fort Collins,,,,,,,Brian,Lawrence,Brian Michael,195.0,72.0,R,R,2001-04-15,2007-09-17,lawrb001,lawrebr02,2002,SDN,NL,235000
lawtoma02,4002,3,151,559,95,155,36,1,13,64.0,29.0,8.0,85,80.0,6.0,11.0,0.0,2.0,16.0,1971.0,11.0,30.0,USA,MS,Gulfport,,,,,,,Matt,Lawton,Matthew,180.0,70.0,L,R,1995-09-05,2006-05-16,lawtm002,lawtoma02,2002,CLE,AL,5250000
ledeeri01,2001,1,78,242,33,56,21,1,2,36.0,3.0,3.0,23,58.0,0.0,3.0,1.0,3.0,3.0,1973.0,11.0,22.0,P.R.,,Ponce,,,,,,,Ricky,Ledee,Ricardo Alberto,190.0,74.0,L,L,1998-06-14,2007-07-07,leder001,ledeeri01,2002,PHI,NL,750000
leeca01,2001,1,150,558,75,150,33,3,24,84.0,17.0,7.0,38,85.0,2.0,6.0,1.0,2.0,15.0,1976.0,6.0,20.0,Panama,Cocle,Aguadulce,,,,,,,Carlos,Lee,Carlos,270.0,74.0,R,R,1999-05-07,2012-10-03,lee-c001,leeca01,2002,CHA,AL,2700000
leede02,2001,1,158,561,83,158,37,4,21,75.0,4.0,2.0,50,126.0,1.0,8.0,0.0,6.0,18.0,1975.0,9.0,6.0,USA,CA,Sacramento,,,,,,,Derrek,Lee,Derrek Leon,240.0,77.0,R,R,1997-04-28,2011-09-28,lee-d002,leede02,2002,FLO,NL,2700000
leetr01,2001,1,157,555,75,143,34,2,20,90.0,3.0,4.0,71,109.0,5.0,4.0,1.0,9.0,15.0,1975.0,5.0,26.0,USA,CA,San Diego,,,,,,,Travis,Lee,Travis Reynolds,205.0,75.0,L,L,1998-03-31,2006-09-01,lee-t002,leetr01,2002,PHI,NL,3000000
leiteal01,2001,1,29,62,2,4,0,1,0,3.0,0.0,0.0,2,28.0,0.0,0.0,0.0,0.0,0.0,1965.0,10.0,23.0,USA,NJ,Toms River,,,,,,,Al,Leiter,Alois Terry,200.0,74.0,L,L,1987-09-15,2005-10-02,leita001,leiteal01,2002,NYN,NL,9250000
leskacu01,2001,1,70,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,4.0,2.0,USA,PA,Homestead,,,,,,,Curt,Leskanic,Curtis John,180.0,72.0,R,R,1993-06-27,2004-10-02,leskc001,leskacu01,2002,MIL,NL,3500000
levinal01,2001,1,64,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,5.0,22.0,USA,IL,Park Ridge,,,,,,,Al,Levine,Alan Brian,180.0,75.0,L,R,1996-06-22,2005-06-10,levia001,levinal01,2002,ANA,AL,1325000
lewisda01,2001,1,82,164,18,46,9,1,1,12.0,5.0,5.0,8,25.0,0.0,3.0,5.0,0.0,2.0,1967.0,8.0,28.0,USA,CA,Berkeley,,,,,,,Darren,Lewis,Darren Joel,180.0,72.0,R,R,1990-08-21,2002-07-30,lewid001,lewisda01,2002,CHN,NL,500000
lidleco01,2001,1,29,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1972.0,3.0,22.0,USA,CA,Hollywood,2006.0,10.0,11.0,USA,NY,New York,Cory,Lidle,Cory Fulton,175.0,71.0,R,R,1997-05-08,2006-10-01,lidlc001,lidleco01,2002,OAK,AL,2550000
liebejo01,2001,1,35,76,3,12,2,0,0,2.0,0.0,0.0,2,22.0,0.0,0.0,9.0,0.0,2.0,1970.0,4.0,2.0,USA,IA,Council Bluffs,,,,,,,Jon,Lieber,Jonathan Ray,220.0,75.0,L,R,1994-05-15,2008-09-05,liebj001,liebejo01,2002,CHN,NL,5833333
liebemi01,2001,1,34,121,21,28,8,0,2,11.0,0.0,0.0,12,21.0,2.0,3.0,0.0,0.0,2.0,1972.0,1.0,18.0,USA,CA,Glendale,,,,,,,Mike,Lieberthal,Michael Scott,170.0,72.0,R,R,1994-06-30,2007-09-22,liebm001,liebemi01,2002,PHI,NL,7333333
liefeje01,2001,1,83,254,36,65,13,0,18,39.0,0.0,1.0,20,69.0,1.0,2.0,1.0,2.0,6.0,1974.0,8.0,17.0,USA,CA,Fontana,,,,,,,Jeff,Liefer,Jeffrey David,195.0,75.0,L,R,1999-04-07,2005-09-30,liefj001,liefeje01,2002,CHA,AL,285000
ligteke01,2001,1,53,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,5.0,11.0,USA,SD,Rapid City,,,,,,,Kerry,Ligtenberg,Kerry Dale,185.0,74.0,R,R,1997-08-12,2005-05-29,ligtk001,ligteke01,2002,ATL,NL,1700000
lillyte01,2001,1,26,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0,1976.0,1.0,4.0,USA,CA,Lomita,,,,,,,Ted,Lilly,Theodore Roosevelt,195.0,72.0,L,L,1999-05-14,2013-06-04,lillt001,lillyte01,2002,NYA,AL,237150
limajo01,4002,3,32,17,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0.0,1972.0,9.0,30.0,D.R.,Santiago,Santiago,2010.0,5.0,23.0,USA,CA,Pasadena,Jose,Lima,Jose Desiderio Rodriguez,170.0,74.0,R,R,1994-04-20,2006-07-07,limaj001,limajo01,2002,DET,AL,7250000
lincomi01,2001,1,31,4,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1975.0,4.0,10.0,USA,CA,Carmichael,,,,,,,Mike,Lincoln,Michael George,211.0,74.0,R,R,1999-04-07,2010-05-31,lincm001,lincomi01,2002,PIT,NL,267500
linebsc01,2001,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,8.0,4.0,USA,TX,Austin,,,,,,,Scott,Linebrink,Scott Cameron,220.0,75.0,R,R,2000-04-15,2011-09-28,lines001,linebsc01,2002,HOU,NL,230000
littlma01,2001,1,51,85,18,29,6,0,3,13.0,5.0,2.0,1,20.0,1.0,4.0,0.0,0.0,0.0,1972.0,7.0,11.0,USA,IL,Edwardsville,,,,,,,Mark,Little,Mark Travis,195.0,72.0,R,R,1998-09-12,2004-07-20,littm001,littlma01,2002,COL,NL,250000
lloydgr01,2001,1,84,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,4.0,9.0,Australia,Victoria,Geelong,,,,,,,Graeme,Lloyd,Graeme John,225.0,80.0,L,L,1993-04-11,2003-09-27,lloyg001,lloydgr01,2002,MON,NL,3000000
loaizes01,2001,1,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,12.0,31.0,Mexico,Baja California,Tijuana,,,,,,,Esteban,Loaiza,Esteban Antonio,230.0,74.0,R,R,1995-04-29,2008-06-11,loaie001,loaizes01,2002,TOR,AL,6050000
lockhke01,2001,1,104,178,17,39,6,0,3,12.0,1.0,2.0,16,22.0,1.0,2.0,2.0,1.0,1.0,1964.0,11.0,10.0,USA,CA,Whittier,,,,,,,Keith,Lockhart,Keith Virgil,170.0,70.0,L,R,1994-04-05,2003-09-27,lockk001,lockhke01,2002,ATL,NL,600000
loducpa01,2001,1,125,460,71,147,28,0,25,90.0,2.0,4.0,39,30.0,2.0,6.0,5.0,9.0,11.0,1972.0,4.0,12.0,USA,NY,Brooklyn,,,,,,,Paul,Lo Duca,Paul Anthony,193.0,70.0,R,R,1998-06-21,2008-09-27,lodup001,loducpa01,2002,LAN,NL,546667
loftoke01,2001,1,133,517,91,135,21,4,14,66.0,16.0,8.0,47,69.0,1.0,2.0,5.0,5.0,8.0,1967.0,5.0,31.0,USA,IN,East Chicago,,,,,,,Kenny,Lofton,Kenneth,180.0,72.0,L,L,1991-09-14,2007-09-29,loftk001,loftoke01,2002,CHA,AL,1025000
lohseky01,2001,1,19,5,0,2,1,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1978.0,10.0,4.0,USA,CA,Chico,,,,,,,Kyle,Lohse,Kyle Matthew,215.0,74.0,R,R,2001-06-22,2016-07-19,lohsk001,lohseky01,2002,MIN,AL,215000
longte01,2001,1,162,629,90,178,37,4,12,85.0,9.0,3.0,52,103.0,8.0,0.0,0.0,6.0,17.0,1976.0,2.0,29.0,USA,AL,Montgomery,,,,,,,Terrence,Long,Terrence Deon,190.0,73.0,L,L,1999-04-14,2006-06-05,longt002,longte01,2002,OAK,AL,675000
loopebr01,2001,1,71,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1974.0,10.0,28.0,USA,OK,Weatherford,,,,,,,Braden,Looper,Braden LaVern,210.0,76.0,R,R,1998-03-31,2009-10-02,loopb001,loopebr01,2002,FLO,NL,800000
lopezal02,4002,3,33,29,0,1,0,0,0,0.0,0.0,0.0,2,13.0,0.0,1.0,2.0,0.0,1.0,1971.0,8.0,18.0,USA,AZ,Mesa,,,,,,,Albie,Lopez,Albert Anthony,240.0,74.0,R,R,1993-07-06,2003-06-19,lopea002,lopezal02,2002,ATL,NL,4000000
lopezfe01,2001,1,49,177,21,46,5,4,5,23.0,4.0,3.0,12,39.0,1.0,0.0,1.0,2.0,2.0,1980.0,5.0,12.0,P.R.,,Bayamon,,,,,,,Felipe,Lopez,Felipe,205.0,72.0,B,R,2001-08-03,2011-08-20,lopef001,lopezfe01,2002,TOR,AL,221000
lopezja01,2001,1,128,438,45,117,16,1,17,66.0,1.0,0.0,28,82.0,3.0,10.0,1.0,5.0,12.0,1970.0,11.0,5.0,P.R.,,Ponce,,,,,,,Javy,Lopez,Javier,185.0,75.0,R,R,1992-09-18,2006-09-02,lopej001,lopezja01,2002,ATL,NL,6000000
lopezlu02,2001,1,92,222,22,60,8,3,4,18.0,0.0,1.0,14,44.0,2.0,5.0,5.0,1.0,6.0,1970.0,9.0,4.0,P.R.,,Cidra,,,,,,,Luis,Lopez,Luis Manuel,175.0,71.0,B,R,1993-09-07,2005-06-19,lopel002,lopezlu02,2002,MIL,NL,700000
loretma01,2001,1,102,384,40,111,14,2,2,29.0,1.0,2.0,28,46.0,0.0,7.0,7.0,3.0,6.0,1971.0,8.0,14.0,USA,CA,Santa Monica,,,,,,,Mark,Loretta,Mark David,175.0,72.0,R,R,1995-09-04,2009-10-04,lorem001,loretma01,2002,MIL,NL,5000000
lowede01,2001,1,67,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1973.0,6.0,1.0,USA,MI,Dearborn,,,,,,,Derek,Lowe,Derek Christopher,230.0,78.0,R,R,1997-04-26,2013-05-19,lowed001,lowede01,2002,BOS,AL,3125000
lowelmi01,2001,1,146,551,65,156,37,0,18,100.0,1.0,2.0,43,79.0,3.0,10.0,0.0,10.0,9.0,1974.0,2.0,24.0,P.R.,,San Juan,,,,,,,Mike,Lowell,Michael Averett,195.0,76.0,R,R,1998-09-13,2010-10-02,lowem001,lowelmi01,2002,FLO,NL,2300000
lowese01,2001,1,45,3,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1971.0,3.0,29.0,USA,TX,Dallas,,,,,,,Sean,Lowe,Jonathan Sean,205.0,74.0,R,R,1997-08-29,2003-07-30,lowes001,lowese01,2002,PIT,NL,950000
lugoju01,2001,1,140,513,93,135,20,3,10,37.0,12.0,11.0,46,116.0,0.0,5.0,15.0,7.0,7.0,1975.0,11.0,16.0,D.R.,Barahona,Barahona,,,,,,,Julio,Lugo,Julio Cesar,175.0,73.0,R,R,2000-04-15,2011-08-23,lugoj001,lugoju01,2002,HOU,NL,325000
lukasma01,2001,1,24,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1973.0,3.0,8.0,USA,NJ,Jersey City,,,,,,,Mark,Lukasiewicz,Mark Francis,240.0,77.0,L,L,2001-05-11,2002-09-29,lukam001,lukasma01,2002,ANA,AL,207500
lunarfe01,2001,1,64,167,8,41,7,0,0,16.0,0.0,0.0,7,32.0,0.0,3.0,2.0,1.0,8.0,1977.0,5.0,25.0,Venezuela,Anzoategui,Cantaura,,,,,,,Fernando,Lunar,Fernando Jose,195.0,73.0,R,R,2000-05-08,2002-04-11,lunaf001,lunarfe01,2002,BAL,AL,225000
lyonbr01,2001,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,8.0,10.0,USA,UT,Salt Lake City,,,,,,,Brandon,Lyon,Brandon James,200.0,73.0,R,R,2001-08-04,2013-07-04,lyonb003,lyonbr01,2002,TOR,AL,221000
mabryjo01,4002,3,87,154,14,32,7,0,6,20.0,1.0,0.0,13,46.0,1.0,5.0,0.0,2.0,6.0,1970.0,10.0,17.0,USA,DE,Wilmington,,,,,,,John,Mabry,John Steven,195.0,76.0,L,R,1994-04-23,2007-05-17,mabrj001,mabryjo01,2002,PHI,NL,500000
macharo01,2001,1,52,135,13,30,10,0,2,13.0,0.0,0.0,7,26.0,3.0,1.0,3.0,0.0,4.0,1973.0,6.0,3.0,Venezuela,Carabobo,Puerto Cabello,,,,,,,Robert,Machado,Robert Alexis,205.0,73.0,R,R,1996-07-24,2004-09-18,machr001,macharo01,2002,CHN,NL,277500
maciajo01,2001,1,137,488,62,131,24,6,8,51.0,21.0,6.0,32,54.0,0.0,3.0,8.0,3.0,7.0,1972.0,1.0,25.0,Panama,Panama,Panama,,,,,,,Jose,Macias,Jose Prado,173.0,70.0,B,R,1999-05-12,2005-10-02,macij001,maciajo01,2002,DET,AL,375000
mackoro01,2001,1,83,214,30,57,15,2,4,21.0,4.0,3.0,15,52.0,5.0,3.0,2.0,3.0,3.0,1976.0,6.0,20.0,USA,IL,Oak Lawn,,,,,,,Rob,Mackowiak,Robert William,166.0,70.0,L,R,2001-05-19,2008-06-05,mackr001,mackoro01,2002,PIT,NL,227000
maddugr01,2001,1,35,64,3,12,0,0,0,3.0,0.0,0.0,2,19.0,0.0,2.0,13.0,0.0,1.0,1966.0,4.0,14.0,USA,TX,San Angelo,,,,,,,Greg,Maddux,Gregory Alan,170.0,72.0,R,R,1986-09-03,2008-09-27,maddg002,maddugr01,2002,ATL,NL,13100000
madurca01,2001,1,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,9.0,5.0,Aruba,,Santa Cruz,,,,,,,Calvin,Maduro,Calvin Gregory,175.0,72.0,R,R,1996-09-08,2002-06-04,maduc001,madurca01,2002,BAL,AL,270000
mageewe01,2001,1,90,207,26,44,11,4,5,17.0,3.0,0.0,23,44.0,1.0,1.0,1.0,1.0,8.0,1972.0,8.0,3.0,USA,MS,Hattiesburg,,,,,,,Wendell,Magee,Wendell Errol,225.0,72.0,R,R,1996-08-16,2002-09-01,magew001,mageewe01,2002,DET,AL,425000
magnami01,2001,1,65,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,6.0,17.0,USA,CA,Glendale,,,,,,,Mike,Magnante,Michael Anthony,180.0,73.0,L,L,1991-04-22,2002-07-29,magnm001,magnami01,2002,OAK,AL,1200000
